"YEARLY_AGENCY_ID","AGENCY_ID","DATA_YEAR","ORI","LEGACY_ORI","COVERED_BY_LEGACY_ORI","DIRECT_CONTRIBUTOR_FLAG","DORMANT_FLAG","DORMANT_YEAR","REPORTING_TYPE","UCR_AGENCY_NAME","NCIC_AGENCY_NAME","PUB_AGENCY_NAME","PUB_AGENCY_UNIT","AGENCY_STATUS","STATE_ID","STATE_NAME","STATE_ABBR","STATE_POSTAL_ABBR","DIVISION_CODE","DIVISION_NAME","REGION_CODE","REGION_NAME","REGION_DESC","AGENCY_TYPE_NAME","POPULATION","SUBMITTING_AGENCY_ID","SAI","SUBMITTING_AGENCY_NAME","SUBURBAN_AREA_FLAG","POPULATION_GROUP_ID","POPULATION_GROUP_CODE","POPULATION_GROUP_DESC","PARENT_POP_GROUP_CODE","PARENT_POP_GROUP_DESC","MIP_FLAG","POP_SORT_ORDER","SUMMARY_RAPE_DEF","PE_REPORTED_FLAG","MALE_OFFICER","MALE_CIVILIAN","PED.MALE_OFFICER+PED.MALE_CIVILIAN","FEMALE_OFFICER","FEMALE_CIVILIAN","PED.FEMALE_CIVILIAN+PED.FEMALE_OFFICER","0","0","NIBRS_CERT_DATE","NIBRS_START_DATE","NIBRS_LEOKA_START_DATE","NIBRS_CT_START_DATE","NIBRS_MULTI_BIAS_START_DATE","NIBRS_OFF_ETH_START_DATE","COVERED_FLAG","COUNTY_NAME","MSA_NAME","PUBLISHABLE_FLAG","PARTICIPATED","NIBRS_PARTICIPATED"
18772016,1877,2016,"CO0100100","CO0100100","","N","N",,"I","IDAHO SPRINGS","IDAHO SPRINGS","Idaho Springs","","A",7,"Colorado","CO","CO","8","Mountain","4","West","Region IV","City",1730,23358,"COUCR0001","Colorado Bureau of Investigation Uniform Crime Reporting","Y",11,"7","Cities under 2,500","7","Cities under 2,500","N",2,"R","Y",7,0,7,0,1,1,0,0,01-JAN-92,01-JAN-97,01-MAR-03,01-FEB-14,01-JAN-16,01-APR-13,"N","CLEAR CREEK","Denver-Aurora-Lakewood, CO","Y","Y","Y"
18782016,1878,2016,"CO0100200","CO0100200","","N","N",,"I","GEORGETOWN","GEORGETOWN","Georgetown","","A",7,"Colorado","CO","CO","8","Mountain","4","West","Region IV","City",1052,23358,"COUCR0001","Colorado Bureau of Investigation Uniform Crime Reporting","Y",11,"7","Cities under 2,500","7","Cities under 2,500","N",2,"R","Y",3,0,3,0,0,0,0,0,01-JAN-92,01-JAN-01,01-NOV-04,01-AUG-15,01-JAN-16,01-FEB-14,"N","CLEAR CREEK","Denver-Aurora-Lakewood, CO","Y","Y","Y"
18802016,1880,2016,"CO0110000","CO0110000","","N","N",,"I","CONEJOS","CONEJOS","Conejos","","A",7,"Colorado","CO","CO","8","Mountain","4","West","Region IV","County",7248,23358,"COUCR0001","Colorado Bureau of Investigation Uniform Crime Reporting","N",16,"8D","Non-MSA counties under 10,000","8","Non-MSA Counties","N",3,"R","Y",8,12,20,2,8,10,0,0,01-JAN-92,01-NOV-98,01-MAR-03,01-FEB-14,01-JAN-16,01-APR-13,"N","CONEJOS","Non-MSA","Y","Y","Y"
18882016,1888,2016,"CO0130000","CO0130000","","N","N",,"I","CROWLEY","CROWLEY","Crowley","","A",7,"Colorado","CO","CO","8","Mountain","4","West","Region IV","County",5507,23358,"COUCR0001","Colorado Bureau of Investigation Uniform Crime Reporting","N",16,"8D","Non-MSA counties under 10,000","8","Non-MSA Counties","N",3,"R","Y",6,0,6,0,7,7,0,0,01-JAN-92,01-JAN-97,01-APR-03,01-FEB-14,01-JAN-16,01-APR-13,"N","CROWLEY","Non-MSA","Y","Y","Y"
18902016,1890,2016,"CO0140000","CO0140000","","N","N",,"I","CUSTER","CUSTER","Custer","","A",7,"Colorado","CO","CO","8","Mountain","4","West","Region IV","County",4478,23358,"COUCR0001","Colorado Bureau of Investigation Uniform Crime Reporting","N",16,"8D","Non-MSA counties under 10,000","8","Non-MSA Counties","N",3,"R","Y",9,5,14,1,8,9,0,0,01-JAN-92,01-JAN-97,01-MAR-03,01-FEB-14,01-JAN-16,01-FEB-14,"N","CUSTER","Non-MSA","Y","Y","Y"
18922016,1892,2016,"CO0150000","CO0150000","","N","N",,"I","DELTA","DELTA","Delta","","A",7,"Colorado","CO","CO","8","Mountain","4","West","Region IV","County",16550,23358,"COUCR0001","Colorado Bureau of Investigation Uniform Crime Reporting","N",15,"8C","Non-MSA counties from 10,000 thru 24,999","8","Non-MSA Counties","N",3,"R","Y",32,10,42,2,21,23,0,0,01-JAN-92,01-DEC-97,01-APR-03,01-MAR-14,01-JAN-16,01-APR-13,"N","DELTA","Non-MSA","Y","Y","Y"
18932016,1893,2016,"CO0150100","CO0150100","","N","N",,"I","DELTA","DELTA","Delta","","A",7,"Colorado","CO","CO","8","Mountain","4","West","Region IV","City",8778,23358,"COUCR0001","Colorado Bureau of Investigation Uniform Crime Reporting","N",10,"6","Cities from 2,500 thru 9,999","6","Cities from 2,500 thru 9,999","N",2,"R","Y",17,0,17,0,3,3,0,0,01-JAN-92,01-JAN-12,01-JUL-12,01-FEB-14,01-JAN-16,01-APR-13,"N","DELTA","Non-MSA","Y","Y","Y"
18952016,1895,2016,"CO0150300","CO0150300","","N","N",,"I","HOTCHKISS","HOTCHKISS","Hotchkiss","","A",7,"Colorado","CO","CO","8","Mountain","4","West","Region IV","City",895,23358,"COUCR0001","Colorado Bureau of Investigation Uniform Crime Reporting","N",11,"7","Cities under 2,500","7","Cities under 2,500","N",2,"R","Y",3,0,3,0,0,0,0,0,01-JAN-92,01-MAY-12,01-JUN-12,01-FEB-14,01-JAN-16,01-APR-13,"N","DELTA","Non-MSA","Y","Y","Y"
18992016,1899,2016,"CO0160200","CO0160200","","N","N",,"I","AURARIA HIGHER EDUC CNTR","AURARIA HIGHER EDUC CNTR","Auraria Higher Education Center","","A",7,"Colorado","CO","CO","8","Mountain","4","West","Region IV","University or College",0,23358,"COUCR0001","Colorado Bureau of Investigation Uniform Crime Reporting","Y",11,"7","Cities under 2,500","7","Cities under 2,500","N",2,"R","Y",25,6,31,2,12,14,0,0,01-JAN-92,01-JAN-97,01-MAR-03,01-FEB-14,01-JAN-16,01-APR-13,"N","DENVER","Denver-Aurora-Lakewood, CO","Y","N","Y"
18992016,1899,2016,"CO0160200","CO0160200","","N","N",,"I","AURARIA HIGHER EDUC CNTR","AURARIA HIGHER EDUC CNTR","Auraria Higher Education Center","","A",7,"Colorado","CO","CO","8","Mountain","4","West","Region IV","University or College",0,23358,"COUCR0001","Colorado Bureau of Investigation Uniform Crime Reporting","Y",11,"7","Cities under 2,500","7","Cities under 2,500","N",2,"R","Y",25,6,31,2,12,14,0,0,01-JAN-92,01-JAN-97,01-MAR-03,01-FEB-14,01-JAN-16,01-APR-13,"N","DENVER","Denver-Aurora-Lakewood, CO","Y","Y","Y"
19002016,1900,2016,"CO0160400","CO0160400","","N","N",,"I","UN OF CO:HLTH SCIENCES C","UN OF CO:HLTH SCIENCES C","University of Colorado:","Health Sciences Center","A",7,"Colorado","CO","CO","8","Mountain","4","West","Region IV","University or College",0,23358,"COUCR0001","Colorado Bureau of Investigation Uniform Crime Reporting","Y",11,"7","Cities under 2,500","7","Cities under 2,500","N",2,"R","N",0,0,0,5,0,5,0,0,01-JAN-92,01-JAN-97,01-MAR-03,01-FEB-14,,01-APR-13,"N","DENVER","Denver-Aurora-Lakewood, CO","Y","N","Y"
19022016,1902,2016,"CO0170000","CO0170000","","N","N",,"I","DOLORES","DOLORES","Dolores","","A",7,"Colorado","CO","CO","8","Mountain","4","West","Region IV","County",1960,23358,"COUCR0001","Colorado Bureau of Investigation Uniform Crime Reporting","N",16,"8D","Non-MSA counties under 10,000","8","Non-MSA Counties","N",3,"R","Y",5,1,6,0,2,2,0,0,01-JAN-92,01-JAN-97,01-MAR-03,01-MAR-14,01-JAN-16,01-APR-13,"N","DOLORES","Non-MSA","Y","Y","Y"
19042016,1904,2016,"CO0180000","CO0180000","","N","N",,"I","DOUGLAS","DOUGLAS","Douglas","","A",7,"Colorado","CO","CO","8","Mountain","4","West","Region IV","County",207938,23358,"COUCR0001","Colorado Bureau of Investigation Uniform Crime Reporting","Y",19,"9A","MSA counties 100,000 or over","9","MSA Counties","Y",3,"R","Y",258,51,309,51,110,161,0,0,01-JAN-92,01-JAN-97,01-DEC-12,01-MAR-14,01-JAN-16,01-FEB-14,"N","DOUGLAS","Denver-Aurora-Lakewood, CO","Y","Y","Y"
19052016,1905,2016,"CO0180100","CO0180100","","N","N",,"I","CASTLE ROCK","CASTLE ROCK","Castle Rock","","A",7,"Colorado","CO","CO","8","Mountain","4","West","Region IV","City",57109,23358,"COUCR0001","Colorado Bureau of Investigation Uniform Crime Reporting","N",7,"3","Cities from 50,000 thru 99,000","3","Cities from 50,000 thru 99,000","N",2,"R","Y",66,4,70,3,20,23,0,0,01-JAN-92,01-JAN-97,01-JUL-12,01-MAR-14,01-JAN-16,01-APR-13,"N","DOUGLAS","Denver-Aurora-Lakewood, CO","Y","Y","Y"
19062016,1906,2016,"CO0180500","CO0180500","","N","N",,"I","PARKER","PARKER","Parker","","A",7,"Colorado","CO","CO","8","Mountain","4","West","Region IV","City",50409,23358,"COUCR0001","Colorado Bureau of Investigation Uniform Crime Reporting","N",7,"3","Cities from 50,000 thru 99,000","3","Cities from 50,000 thru 99,000","N",2,"R","Y",59,7,66,13,34,47,0,0,01-JAN-92,01-JAN-97,01-MAR-03,01-FEB-14,01-JAN-16,01-APR-13,"N","DOUGLAS","Denver-Aurora-Lakewood, CO","Y","Y","Y"
19082016,1908,2016,"CO0180700","CO0180700","","N","N",,"I","LONE TREE","LONE TREE","Lone Tree","","A",7,"Colorado","CO","CO","8","Mountain","4","West","Region IV","City",13593,23358,"COUCR0001","Colorado Bureau of Investigation Uniform Crime Reporting","Y",9,"5","Cities from 10,000 thru 24,999","5","Cities from 10,000 thru 24,999","N",2,"R","Y",38,1,39,4,6,10,0,0,01-JAN-92,01-AUG-97,01-MAR-07,01-APR-14,01-JAN-16,01-APR-13,"N","DOUGLAS","Denver-Aurora-Lakewood, CO","Y","Y","Y"
19092016,1909,2016,"CO0190000","CO0190000","","N","N",,"I","EAGLE","EAGLE","Eagle","","A",7,"Colorado","CO","CO","8","Mountain","4","West","Region IV","County",25192,23358,"COUCR0001","Colorado Bureau of Investigation Uniform Crime Reporting","N",14,"8B","Non-MSA counties from 25,000 thru 99,999","8","Non-MSA Counties","N",3,"R","Y",36,16,52,6,16,22,0,0,01-JAN-92,01-JAN-97,01-MAR-03,01-FEB-14,01-JAN-16,01-APR-13,"N","EAGLE","Non-MSA","Y","Y","Y"
19102016,1910,2016,"CO0190100","CO0190100","","N","N",,"I","VAIL","VAIL","Vail","","A",7,"Colorado","CO","CO","8","Mountain","4","West","Region IV","City",5496,23358,"COUCR0001","Colorado Bureau of Investigation Uniform Crime Reporting","N",10,"6","Cities from 2,500 thru 9,999","6","Cities from 2,500 thru 9,999","N",2,"R","Y",26,15,41,3,17,20,0,0,01-JAN-92,01-JAN-97,01-MAR-03,01-FEB-14,01-JAN-16,01-APR-13,"N","EAGLE","Non-MSA","Y","Y","Y"
19112016,1911,2016,"CO0190200","CO0190200","","N","N",,"I","EAGLE","EAGLE","Eagle","","A",7,"Colorado","CO","CO","8","Mountain","4","West","Region IV","City",6715,23358,"COUCR0001","Colorado Bureau of Investigation Uniform Crime Reporting","N",10,"6","Cities from 2,500 thru 9,999","6","Cities from 2,500 thru 9,999","N",2,"R","Y",9,0,9,2,1,3,0,0,01-JAN-92,01-JAN-97,01-APR-06,01-APR-14,01-FEB-16,01-FEB-14,"N","EAGLE","Non-MSA","Y","Y","Y"
19132016,1913,2016,"CO0190400","CO0190400","","N","N",,"I","BASALT","BASALT","Basalt","","A",7,"Colorado","CO","CO","8","Mountain","4","West","Region IV","City",3900,23358,"COUCR0001","Colorado Bureau of Investigation Uniform Crime Reporting","N",10,"6","Cities from 2,500 thru 9,999","6","Cities from 2,500 thru 9,999","N",2,"R","Y",11,0,11,0,1,1,0,0,01-JAN-92,01-APR-03,01-JUL-03,01-MAR-14,01-JAN-16,01-APR-13,"N","PITKIN; EAGLE","Non-MSA","Y","Y","Y"
19142016,1914,2016,"CO0190600","CO0190600","","N","N",,"I","AVON","AVON","Avon","","A",7,"Colorado","CO","CO","8","Mountain","4","West","Region IV","City",6532,23358,"COUCR0001","Colorado Bureau of Investigation Uniform Crime Reporting","N",10,"6","Cities from 2,500 thru 9,999","6","Cities from 2,500 thru 9,999","N",2,"R","Y",17,0,17,0,2,2,0,0,01-JAN-92,01-JAN-97,01-MAR-03,01-FEB-14,01-JAN-16,01-APR-13,"N","EAGLE","Non-MSA","Y","Y","Y"
19152016,1915,2016,"CO0200000","CO0200000","","N","N",,"I","ELBERT","ELBERT","Elbert","","A",7,"Colorado","CO","CO","8","Mountain","4","West","Region IV","County",22266,23358,"COUCR0001","Colorado Bureau of Investigation Uniform Crime Reporting","Y",21,"9C","MSA counties from 10,000 thru 24,999","9","MSA Counties","N",3,"R","Y",33,0,33,4,7,11,0,0,01-JAN-92,01-JAN-00,01-AUG-04,01-JAN-15,01-JAN-16,01-APR-13,"N","ELBERT","Denver-Aurora-Lakewood, CO","Y","N","Y"
19152016,1915,2016,"CO0200000","CO0200000","","N","N",,"I","ELBERT","ELBERT","Elbert","","A",7,"Colorado","CO","CO","8","Mountain","4","West","Region IV","County",22266,23358,"COUCR0001","Colorado Bureau of Investigation Uniform Crime Reporting","Y",21,"9C","MSA counties from 10,000 thru 24,999","9","MSA Counties","N",3,"R","Y",33,0,33,4,7,11,0,0,01-JAN-92,01-JAN-00,01-AUG-04,01-JAN-15,01-JAN-16,01-APR-13,"N","ELBERT","Denver-Aurora-Lakewood, CO","Y","Y","Y"
19172016,1917,2016,"CO0200200","CO0200200","","N","N",,"I","SIMLA","SIMLA","Simla","","A",7,"Colorado","CO","CO","8","Mountain","4","West","Region IV","City",635,23358,"COUCR0001","Colorado Bureau of Investigation Uniform Crime Reporting","Y",11,"7","Cities under 2,500","7","Cities under 2,500","N",2,"R","Y",2,0,2,0,0,0,0,0,01-JAN-92,01-JAN-15,01-MAY-15,01-MAY-15,01-MAR-16,01-MAY-15,"N","ELBERT","Denver-Aurora-Lakewood, CO","Y","Y","Y"
19182016,1918,2016,"CO0200300","CO0200300","","N","N",,"I","KIOWA","KIOWA","Kiowa","","A",7,"Colorado","CO","CO","8","Mountain","4","West","Region IV","City",753,23358,"COUCR0001","Colorado Bureau of Investigation Uniform Crime Reporting","Y",11,"7","Cities under 2,500","7","Cities under 2,500","N",2,"R","Y",4,0,4,0,0,0,0,0,01-JAN-92,01-JAN-12,01-AUG-12,01-JUN-14,01-JAN-17,01-APR-13,"N","ELBERT","Denver-Aurora-Lakewood, CO","Y","Y","Y"
19192016,1919,2016,"CO0210000","CO0210000","","N","N",,"I","EL PASO","EL PASO","El Paso","","A",7,"Colorado","CO","CO","8","Mountain","4","West","Region IV","County",175908,23358,"COUCR0001","Colorado Bureau of Investigation Uniform Crime Reporting","Y",19,"9A","MSA counties 100,000 or over","9","MSA Counties","Y",3,"R","Y",401,113,514,105,176,281,0,0,01-JAN-92,01-JAN-04,01-FEB-04,01-FEB-14,01-JAN-16,01-APR-13,"N","EL PASO","Colorado Springs, CO","Y","Y","Y"
19202016,1920,2016,"CO0210100","CO0210100","","N","N",,"I","COLORADO SPRINGS","COLORADO SPRINGS","Colorado Springs","","A",7,"Colorado","CO","CO","8","Mountain","4","West","Region IV","City",464113,23358,"COUCR0001","Colorado Bureau of Investigation Uniform Crime Reporting","N",5,"1C","Cities from 250,000 thru 499,999","1","All cities 250,000 or over","Y",1,"R","Y",557,70,627,88,209,297,0,0,01-JAN-92,01-JAN-97,01-MAR-03,01-FEB-14,01-JAN-16,01-APR-13,"N","EL PASO","Colorado Springs, CO","Y","Y","Y"
19212016,1921,2016,"CO0210200","CO0210200","","N","N",,"I","FOUNTAIN","FOUNTAIN","Fountain","","A",7,"Colorado","CO","CO","8","Mountain","4","West","Region IV","City",28115,23358,"COUCR0001","Colorado Bureau of Investigation Uniform Crime Reporting","Y",8,"4","Cities from 25,000 thru 49,999","4","Cities from 25,000 thru 49,999","N",2,"R","Y",39,5,44,12,6,18,0,0,01-JAN-92,01-JAN-97,01-MAR-03,01-FEB-14,01-JAN-16,01-APR-13,"N","EL PASO","Colorado Springs, CO","Y","Y","Y"
19222016,1922,2016,"CO0210300","CO0210300","","N","N",,"I","MANITOU SPRINGS","MANITOU SPRINGS","Manitou Springs","","A",7,"Colorado","CO","CO","8","Mountain","4","West","Region IV","City",5397,23358,"COUCR0001","Colorado Bureau of Investigation Uniform Crime Reporting","Y",10,"6","Cities from 2,500 thru 9,999","6","Cities from 2,500 thru 9,999","N",2,"R","Y",14,0,14,2,2,4,0,0,01-JAN-92,01-JAN-97,01-MAR-03,01-FEB-14,01-JAN-16,01-APR-13,"N","EL PASO","Colorado Springs, CO","Y","Y","Y"
19232016,1923,2016,"CO0210400","CO0210400","","N","N",,"I","U OF CO: COLORADO SPRNGS","U OF CO: COLORADO SPRNGS","University of Colorado:","Colorado Springs","A",7,"Colorado","CO","CO","8","Mountain","4","West","Region IV","University or College",0,23358,"COUCR0001","Colorado Bureau of Investigation Uniform Crime Reporting","Y",11,"7","Cities under 2,500","7","Cities under 2,500","N",2,"R","Y",15,8,23,1,6,7,0,0,01-JAN-92,01-JAN-97,01-MAR-03,01-FEB-14,01-JAN-16,01-APR-13,"N","EL PASO","Colorado Springs, CO","Y","Y","Y"
19242016,1924,2016,"CO0210500","CO0210500","","N","N",,"I","PIKES PEAK COMMUNITY COL","PIKES PEAK COMMUNITY COL","Pikes Peak Community College","","A",7,"Colorado","CO","CO","8","Mountain","4","West","Region IV","University or College",0,23358,"COUCR0001","Colorado Bureau of Investigation Uniform Crime Reporting","Y",11,"7","Cities under 2,500","7","Cities under 2,500","N",2,"R","Y",16,0,16,2,2,4,0,0,01-JAN-92,01-JAN-97,01-MAR-03,01-FEB-14,01-JAN-16,01-APR-13,"N","EL PASO","Colorado Springs, CO","Y","Y","Y"
19252016,1925,2016,"CO0210600","CO0210600","","N","N",,"I","PALMER LAKE","PALMER LAKE","Palmer Lake","","A",7,"Colorado","CO","CO","8","Mountain","4","West","Region IV","City",2621,23358,"COUCR0001","Colorado Bureau of Investigation Uniform Crime Reporting","Y",10,"6","Cities from 2,500 thru 9,999","6","Cities from 2,500 thru 9,999","N",2,"R","Y",2,0,2,0,0,0,0,0,01-JAN-92,01-JUN-97,01-MAR-03,,,,"N","EL PASO","Colorado Springs, CO","Y","Y","Y"
19262016,1926,2016,"CO0210700","CO0210700","","N","N",,"I","MONUMENT","MONUMENT","Monument","","A",7,"Colorado","CO","CO","8","Mountain","4","West","Region IV","City",6497,23358,"COUCR0001","Colorado Bureau of Investigation Uniform Crime Reporting","Y",10,"6","Cities from 2,500 thru 9,999","6","Cities from 2,500 thru 9,999","N",2,"R","Y",13,0,13,1,3,4,0,0,01-JAN-92,01-OCT-98,01-JAN-09,01-FEB-14,01-JAN-16,01-APR-13,"N","EL PASO","Colorado Springs, CO","Y","Y","Y"
19282016,1928,2016,"CO0211000","CO0211000","","N","N",,"I","CALHAN","CALHAN","Calhan","","A",7,"Colorado","CO","CO","8","Mountain","4","West","Region IV","City",790,23358,"COUCR0001","Colorado Bureau of Investigation Uniform Crime Reporting","Y",11,"7","Cities under 2,500","7","Cities under 2,500","N",2,"R","Y",2,0,2,1,0,1,0,0,01-JAN-92,01-JAN-97,01-JUN-14,01-JUN-14,01-JAN-16,01-JUN-14,"N","EL PASO","Colorado Springs, CO","Y","Y","Y"
19292016,1929,2016,"CO0220000","CO0220000","","N","N",,"I","FREMONT","FREMONT","Fremont","","A",7,"Colorado","CO","CO","8","Mountain","4","West","Region IV","County",26387,23358,"COUCR0001","Colorado Bureau of Investigation Uniform Crime Reporting","N",14,"8B","Non-MSA counties from 25,000 thru 99,999","8","Non-MSA Counties","N",3,"R","Y",47,40,87,5,23,28,0,0,01-JAN-92,01-JAN-97,01-MAR-03,01-FEB-14,01-JAN-16,01-APR-13,"N","FREMONT","Non-MSA","Y","Y","Y"
19302016,1930,2016,"CO0220100","CO0220100","","N","N",,"I","CANON CITY","CANON CITY","Canon City","","A",7,"Colorado","CO","CO","8","Mountain","4","West","Region IV","City",16390,23358,"COUCR0001","Colorado Bureau of Investigation Uniform Crime Reporting","N",9,"5","Cities from 10,000 thru 24,999","5","Cities from 10,000 thru 24,999","N",2,"R","Y",28,0,28,4,8,12,0,0,01-JAN-92,01-JAN-05,01-NOV-06,01-MAR-14,01-JAN-16,01-APR-13,"N","FREMONT","Non-MSA","Y","N","Y"
19302016,1930,2016,"CO0220100","CO0220100","","N","N",,"I","CANON CITY","CANON CITY","Canon City","","A",7,"Colorado","CO","CO","8","Mountain","4","West","Region IV","City",16390,23358,"COUCR0001","Colorado Bureau of Investigation Uniform Crime Reporting","N",9,"5","Cities from 10,000 thru 24,999","5","Cities from 10,000 thru 24,999","N",2,"R","Y",28,0,28,4,8,12,0,0,01-JAN-92,01-JAN-05,01-NOV-06,01-MAR-14,01-JAN-16,01-APR-13,"N","FREMONT","Non-MSA","Y","Y","Y"
19312016,1931,2016,"CO0220200","CO0220200","","N","N",,"I","FLORENCE","FLORENCE","Florence","","A",7,"Colorado","CO","CO","8","Mountain","4","West","Region IV","City",3861,23358,"COUCR0001","Colorado Bureau of Investigation Uniform Crime Reporting","N",10,"6","Cities from 2,500 thru 9,999","6","Cities from 2,500 thru 9,999","N",2,"R","Y",11,0,11,0,1,1,0,0,01-JAN-92,01-JAN-97,01-MAR-03,01-FEB-14,01-JAN-16,01-APR-13,"N","FREMONT","Non-MSA","Y","Y","Y"
19322016,1932,2016,"CO0230000","CO0230000","","N","N",,"I","GARFIELD","GARFIELD","Garfield","","A",7,"Colorado","CO","CO","8","Mountain","4","West","Region IV","County",23271,23358,"COUCR0001","Colorado Bureau of Investigation Uniform Crime Reporting","N",15,"8C","Non-MSA counties from 10,000 thru 24,999","8","Non-MSA Counties","N",3,"R","Y",45,46,91,8,37,45,0,0,01-JAN-92,01-JAN-97,01-MAR-03,01-FEB-14,01-JAN-16,01-APR-13,"N","GARFIELD","Non-MSA","Y","Y","Y"
19332016,1933,2016,"CO0230100","CO0230100","","N","N",,"I","GLENWOOD SPRINGS","GLENWOOD SPRINGS","Glenwood Springs","","A",7,"Colorado","CO","CO","8","Mountain","4","West","Region IV","City",9978,23358,"COUCR0001","Colorado Bureau of Investigation Uniform Crime Reporting","N",10,"6","Cities from 2,500 thru 9,999","6","Cities from 2,500 thru 9,999","N",2,"R","Y",23,0,23,1,7,8,0,0,01-JAN-92,01-JAN-97,01-MAR-03,01-FEB-14,01-JAN-16,01-APR-13,"N","GARFIELD","Non-MSA","Y","Y","Y"
19342016,1934,2016,"CO0230200","CO0230200","","N","N",,"I","PARACHUTE","PARACHUTE","Parachute","","A",7,"Colorado","CO","CO","8","Mountain","4","West","Region IV","City",1110,23358,"COUCR0001","Colorado Bureau of Investigation Uniform Crime Reporting","N",11,"7","Cities under 2,500","7","Cities under 2,500","N",2,"R","Y",4,0,4,0,1,1,0,0,01-JAN-92,01-JAN-97,01-MAR-03,01-FEB-14,01-JAN-16,01-APR-13,"N","GARFIELD","Non-MSA","Y","Y","Y"
19352016,1935,2016,"CO0230300","CO0230300","","N","N",,"I","RIFLE","RIFLE","Rifle","","A",7,"Colorado","CO","CO","8","Mountain","4","West","Region IV","City",9613,23358,"COUCR0001","Colorado Bureau of Investigation Uniform Crime Reporting","N",10,"6","Cities from 2,500 thru 9,999","6","Cities from 2,500 thru 9,999","N",2,"R","Y",19,0,19,1,4,5,0,0,01-JAN-92,01-JAN-99,01-MAY-13,01-MAR-14,01-JAN-16,01-FEB-14,"N","GARFIELD","Non-MSA","Y","Y","Y"
19362016,1936,2016,"CO0230400","CO0230400","","N","N",,"I","CARBONDALE","CARBONDALE","Carbondale","","A",7,"Colorado","CO","CO","8","Mountain","4","West","Region IV","City",6728,23358,"COUCR0001","Colorado Bureau of Investigation Uniform Crime Reporting","N",10,"6","Cities from 2,500 thru 9,999","6","Cities from 2,500 thru 9,999","N",2,"R","Y",13,0,13,2,2,4,0,0,01-JAN-92,01-JAN-11,01-JUN-12,01-JUN-14,01-JAN-16,01-APR-13,"N","GARFIELD","Non-MSA","Y","Y","Y"
19372016,1937,2016,"CO0230500","CO0230500","","N","N",,"I","SILT","SILT","Silt","","A",7,"Colorado","CO","CO","8","Mountain","4","West","Region IV","City",3069,23358,"COUCR0001","Colorado Bureau of Investigation Uniform Crime Reporting","N",10,"6","Cities from 2,500 thru 9,999","6","Cities from 2,500 thru 9,999","N",2,"R","Y",5,0,5,1,0,1,0,0,01-JAN-92,01-JAN-04,01-AUG-04,01-FEB-14,01-JAN-16,01-APR-13,"N","GARFIELD","Non-MSA","Y","Y","Y"
19382016,1938,2016,"CO0230600","CO0230600","","N","N",,"I","NEW CASTLE","NEW CASTLE","New Castle","","A",7,"Colorado","CO","CO","8","Mountain","4","West","Region IV","City",4706,23358,"COUCR0001","Colorado Bureau of Investigation Uniform Crime Reporting","N",10,"6","Cities from 2,500 thru 9,999","6","Cities from 2,500 thru 9,999","N",2,"R","Y",8,0,8,0,1,1,0,0,01-JAN-92,01-JAN-00,01-MAR-03,01-FEB-14,01-JAN-16,01-APR-13,"N","GARFIELD","Non-MSA","Y","Y","Y"
19402016,1940,2016,"CO0240000","CO0240000","","N","N",,"I","GILPIN","GILPIN","Gilpin","","A",7,"Colorado","CO","CO","8","Mountain","4","West","Region IV","County",5040,23358,"COUCR0001","Colorado Bureau of Investigation Uniform Crime Reporting","Y",22,"9D","MSA counties under 10,000","9","MSA Counties","N",3,"R","Y",34,4,38,6,13,19,0,0,01-JAN-92,01-JAN-97,01-MAR-03,01-FEB-14,01-JAN-16,01-APR-13,"N","GILPIN","Denver-Aurora-Lakewood, CO","Y","Y","Y"
19422016,1942,2016,"CO0240200","CO0240200","","N","N",,"I","BLACK HAWK","BLACK HAWK","Black Hawk","","A",7,"Colorado","CO","CO","8","Mountain","4","West","Region IV","City",126,23358,"COUCR0001","Colorado Bureau of Investigation Uniform Crime Reporting","Y",11,"7","Cities under 2,500","7","Cities under 2,500","N",2,"R","Y",18,1,19,5,10,15,0,0,01-JAN-92,01-JAN-97,01-AUG-06,01-FEB-14,01-JAN-16,01-APR-13,"N","GILPIN","Denver-Aurora-Lakewood, CO","Y","Y","Y"
19442016,1944,2016,"CO0250000","CO0250000","","N","N",,"I","GRAND","GRAND","Grand","","A",7,"Colorado","CO","CO","8","Mountain","4","West","Region IV","County",9031,23358,"COUCR0001","Colorado Bureau of Investigation Uniform Crime Reporting","N",16,"8D","Non-MSA counties under 10,000","8","Non-MSA Counties","N",3,"R","Y",23,7,30,1,20,21,0,0,01-JAN-92,01-JAN-97,01-JAN-14,01-MAR-14,01-JAN-16,01-MAR-14,"N","GRAND","Non-MSA","Y","N","Y"
19442016,1944,2016,"CO0250000","CO0250000","","N","N",,"I","GRAND","GRAND","Grand","","A",7,"Colorado","CO","CO","8","Mountain","4","West","Region IV","County",9031,23358,"COUCR0001","Colorado Bureau of Investigation Uniform Crime Reporting","N",16,"8D","Non-MSA counties under 10,000","8","Non-MSA Counties","N",3,"R","Y",23,7,30,1,20,21,0,0,01-JAN-92,01-JAN-97,01-JAN-14,01-MAR-14,01-JAN-16,01-MAR-14,"N","GRAND","Non-MSA","Y","Y","Y"
